SG_UF,Município,SG_PARTIDO,NM_CANDIDATO,porte_municipio,votos_nominais,NR_IDADE_DATA_POSSE,DS_GENERO,DS_COR_RACA,eleito,percentual,ano
SC,Florianópolis,PT,JOANA CÉLIA DOS PASSOS,Grande,1913,57,Feminino,Negra,Não,0.16191282268303003,2020
BA,Salvador,PT,MARCOS ANTONIO ALMEIDA SAMPAIO,Grande,1906,41,Masculino,Negra,Não,0.02518465665094277,2020
SP,São Paulo,PT,ANDRE DELFINO DA SILVA,Grande,1885,43,Masculino,Negra,Não,0.003353668842548361,2020
SE,Aracaju,PT,ANGELA MARIA DE MELO,Grande,1882,64,Feminino,Branca,Sim,0.15995240523542412,2020
BA,Vitória da Conquista,PT,KARINE FERREIRA BORGES,Grande,1870,40,Feminino,Negra,Não,0.09389907105197087,2020
RJ,Nova Friburgo,PT,MAIARA FELICIO DA SILVA,Médio,1870,26,Feminino,Negra,Sim,0.39694332413500316,2020
RS,Ijuí,PT,ADALBERTO DE OLIVEIRA NORONHA,Médio,1862,52,Masculino,Branca,Sim,0.47222926705554147,2020
ES,Cariacica,PT,ANDRE MONTEIRO LOPES,Grande,1861,33,Masculino,Negra,Sim,0.272953945438545,2020
SE,Aracaju,PT,CAMILO FEITOSA DANIEL,Grande,1861,29,Masculino,Branca,Não,0.15816760156382798,2020
SP,Diadema,PT,JOSE APARECIDO DA SILVA,Grande,1849,59,Masculino,Branca,Sim,0.06921464400688777,2020
RN,Natal,PT,RODRIGO CESAR SOUZA DE MACEDO,Grande,1842,33,Masculino,Negra,Não,0.0758180695616382,2020
SP,Araraquara,PT,THAINARA KAROLINE FARIA,Médio,1838,26,Feminino,Negra,Sim,0.13252577691253875,2020
PA,Cametá,PT,FRANCISCO ASSIS DA SILVA GOMES,Médio,1827,52,Masculino,Negra,Sim,0.1323913043478261,2020
PI,Picos,PT,FRANCISCO WELLINGTON GONÇALVES DANTAS,Médio,1817,45,Masculino,Negra,Sim,0.28488554405769834,2020
SP,Santo André,PT,TIAGO NOGUEIRA,Grande,1816,57,Masculino,Branca,Não,0.10142418318905334,2020
PE,Recife,PT,ERMES FERREIRA COSTA NETO,Grande,1814,36,Masculino,Branca,Não,0.03816938453445555,2020
RS,Santa Maria,PT,VALDIR OLIVEIRA DE OLIVEIRA,Grande,1814,59,Masculino,Branca,Sim,0.12157362107097379,2020
MG,Juiz de Fora,PT,WANDERSON CASTELAR GONÇALVES,Grande,1808,56,Masculino,Negra,Não,0.08236526809712541,2020
RS,Cachoeirinha,PT,DAVID ALMANSA BERNARDO,Médio,1803,29,Masculino,Negra,Sim,0.6604395604395604,2020
SP,Botucatu,PT,NORA JEANE SANTOS SILVA,Médio,1793,65,Feminino,Branca,Não,0.7607127704709377,2020
ES,Vitória,PT,AGUINALDO ROCHA DE SOUZA,Grande,1790,53,Masculino,Negra,Não,0.16184448462929477,2020
RN,Natal,PT,FERNANDO LUCENA PEREIRA DOS SANTOS,Grande,1788,68,Masculino,Branca,Não,0.07359538999794196,2020
SP,Franco da Rocha,PT,ALEXSANDER DOS SANTOS,Médio,1787,49,Masculino,Branca,Sim,0.12442556746971174,2020
BA,Salvador,PT,JOSÉ PINHEIRO ALMEIDA LIMA,Grande,1775,63,Masculino,Negra,Não,0.023453707007042718,2020
MS,Dourados,PT,ELIAS ISHY DE MATTOS,Médio,1772,62,Masculino,Negra,Sim,0.3383616574374642,2020
BA,Juazeiro,PT,JEAN CHARLES GOMES DOS SANTOS,Médio,1769,47,Masculino,Branca,Sim,0.17277077839632776,2020
SP,Franco da Rocha,PT,REGINALDO MUNIZ TEIXEIRA,Médio,1765,46,Masculino,Sem informação,Sim,0.12289374738894304,2020
SP,São Paulo,PT,FRANCISCO QUEIROZ GODINHO,Grande,1764,57,Masculino,Negra,Não,0.0031383935481460526,2020
MS,Dourados,PT,GLEICE JANE BARBOSA,Médio,1762,41,Feminino,Negra,Não,0.33645216727133853,2020
BA,São Francisco do Conde,PT,MARIVALDO CRUZ DO AMARAL,Pequeno,1756,44,Masculino,Negra,Sim,0.2746324679386925,2020
SP,Francisco Morato,PT,JOÃO RAPOSO PEREIRA,Médio,1746,62,Masculino,Negra,Sim,0.24723874256584538,2020
MS,Campo Grande,PT,GILVANO KUNZLER BRONZONI,Grande,1743,44,Masculino,Negra,Não,0.08406482106684672,2020
MG,Contagem,PT,MOARA CORREA SABOIA,Grande,1742,30,Feminino,Negra,Sim,0.13140227804178925,2020
SP,Mogi das Cruzes,PT,IDUIGUES FERREIRA MARTINS,Grande,1739,59,Masculino,Negra,Sim,0.1815619127166423,2020
BA,Salvador,PT,NILZA DOS SANTOS BARBOSA,Grande,1736,69,Feminino,Negra,Não,0.022938386120690796,2020
PE,Petrolina,PT,GILMAR DOS SANTOS PEREIRA,Grande,1735,44,Masculino,Negra,Sim,0.2036863113406903,2020
MG,Ipatinga,PT,MARIA APARECIDA DE LIMA,Médio,1734,48,Feminino,Negra,Sim,0.225928338762215,2020
MA,Imperatriz,PT,AURÉLIO GOMES DA SILVA,Médio,1732,42,Masculino,Negra,Sim,0.3383473334635671,2020
PI,Teresina,PT,FLAVIANO ALVES CAMPOS,Grande,1730,37,Masculino,Branca,Não,0.052593178087189156,2020
RS,Caxias do Sul,PT,LUCAS CAREGNATO,Grande,1728,35,Masculino,Negra,Sim,0.09100005266206751,2020
MG,Betim,PT,JOSÉ LUIZ RODRIGUES,Grande,1726,51,Masculino,Negra,Não,0.1851534005578202,2020
SP,São Paulo,PT,REGINA ADELAIDE DOS SANTOS,Grande,1713,59,Feminino,Negra,Não,0.0030476576802574763,2020
RJ,Niterói,PT,BRUNO GONÇALVES RIBEIRO,Grande,1710,35,Masculino,Branca,Não,0.1417910447761194,2020
SP,Tatuí,PT,EDUARDO DADE SALLUM,Médio,1709,27,Masculino,Branca,Sim,0.5950557103064067,2020
PR,Colombo,PT,ANDERSON FERREIRA DA SILVA,Médio,1702,38,Masculino,Negra,Sim,0.45386666666666664,2020
RJ,São Gonçalo,PT,PABLO HENRIQUE BARRETO DE SOUZA,Grande,1696,40,Masculino,Negra,Sim,0.08705471717482804,2020
RJ,Maricá,PT,ROBSON TEIXEIRA DA SILVA,Médio,1694,45,Masculino,Negra,Não,0.09584158415841584,2020
BA,Salvador,PT,RODRIGO MENEZES COELHO,Grande,1693,34,Masculino,Negra,Não,0.022370211810097646,2020
AL,Maceió,PT,VALMIR DE MELO GOMES,Grande,1691,63,Masculino,Negra,Sim,0.1529347924391788,2020
MA,São Luís,PT,CRICIELLE AGUIAR MUNIZ,Grande,1691,29,Feminino,Negra,Não,0.12401906857352402,2020
ES,Serra,PT,GILMAR CARLOS DA SILVA,Grande,1685,47,Masculino,Negra,Não,0.31477676069493743,2020
MG,Montes Claros,PT,IARA DE FATIMA PIMENTEL VELOSO,Grande,1681,51,Feminino,Negra,Sim,0.13454458139907155,2020
RS,Sapiranga,PT,RITA DE CASSIA DELLA GIUSTINA DE OLIVEIRA,Médio,1681,42,Feminino,Branca,Sim,0.35811674478057093,2020
BA,Salvador,PT,WALTER KIYOSHI TAKEMOTO,Grande,1677,66,Masculino,Branca,Não,0.022158798113132754,2020
MG,Betim,PT,CÉSAR HENRIQUE DA SILVA,Grande,1670,51,Masculino,Negra,Não,0.17914610598583994,2020
SP,Santo André,PT,CARLOS ALBERTO GRANA,Grande,1666,55,Masculino,Branca,Não,0.09304663501815136,2020
SP,Itapecerica da Serra,PT,FABIO ALVES SANTANA,Médio,1662,39,Masculino,Branca,Sim,0.43247462919594065,2020
MG,Belo Horizonte,PT,HUDIRLEY RUELA RODRIGUES,Grande,1658,36,Masculino,Negra,Não,0.04139515142436272,2020
RS,Santa Maria,PT,RICARDO LOVATTO BLATTES,Grande,1658,39,Masculino,Branca,Sim,0.11111855773741706,2020
PA,Abaetetuba,PT,EDILEUZA VIEGAS MUNIZ,Médio,1656,54,Feminino,Negra,Sim,0.28645563051375195,2020
BA,Camaçari,PT,DILSON VASCONCELOS SOARES,Médio,1646,44,Masculino,Negra,Sim,0.14585733274257864,2020
PA,Cametá,PT,IVAN TAVARES DA SILVA,Médio,1645,55,Masculino,Negra,Sim,0.11920289855072463,2020
SP,Franco da Rocha,PT,ANDERSON JOSÉ FIDELIS,Médio,1645,43,Masculino,Branca,Sim,0.11453836513020471,2020
PA,Belém,PT,HÉLIO DE ALMEIDA MONTEIRO,Grande,1641,41,Masculino,Negra,Não,0.05208201091786213,2020
CE,São Benedito,PT,MARCULINO FRANCO RODRIGUES,Pequeno,1634,45,Masculino,Branca,Sim,0.4095238095238095,2020
RS,Novo Hamburgo,PT,ENIO ANTONIO BRIZOLA,Médio,1628,54,Masculino,Branca,Sim,0.1877955934940593,2020
CE,Morada Nova,PT,ROSE MAYRE MONTEIRO OLIVEIRA,Médio,1627,51,Feminino,Negra,Sim,0.08778461206431423,2020
PI,Teresina,PT,FABÍOLA DE AZEVEDO LEMOS,Grande,1625,46,Feminino,Branca,Não,0.049401106584787496,2020
CE,Fortaleza,PT,LUCIANA FREIRE CASTELO BRANCO,Grande,1617,47,Feminino,Negra,Não,0.028769682412596743,2020
RS,Viamão,PT,ALEX SANDER ALVES BOSCAINI,Médio,1616,50,Masculino,Branca,Sim,0.22722159730033745,2020
SP,Ribeirão Preto,PT,JUDETI DE FREITAS PIMENTA ZILLI,Grande,1614,56,Feminino,Branca,Sim,0.10934959349593495,2020
SP,Guarulhos,PT,CLAUDILSON LEITE PEREIRA,Grande,1610,54,Masculino,Branca,Não,0.03529231241368728,2020
PR,Londrina,PT,POLIANA APARECIDA DOS SANTOS,Grande,1606,37,Feminino,Negra,Não,0.20305980528511822,2020
MG,Teófilo Otoni,PT,LIDIOMAR SOUZA DA SILVA,Médio,1604,39,Masculino,Negra,Sim,0.1849630996309963,2020
RS,Santa Maria,PT,MARINA MARIA DE AVILA CALEGARO,Grande,1602,39,Feminino,Branca,Sim,0.10736545807921721,2020
SP,Mauá,PT,GEOVANE CORREA DE SOUZA,Grande,1602,47,Masculino,Branca,Sim,0.1276188958814626,2020
PE,Olinda,PT,ANTONIO FERREIRA DA SILVA FILHO,Grande,1596,55,Masculino,Negra,Não,0.15988779803646563,2020
PI,Teresina,PT,FRANCISCA MARINA DE MOURA COSTA,Grande,1595,31,Feminino,Negra,Não,0.04848908615552988,2020
BA,Salvador,PT,CEDRO COSTA E SILVA,Grande,1591,55,Masculino,Negra,Não,0.021022449491946458,2020
SP,São Paulo,PT,GIVANILDO GONÇALVES DOS SANTOS,Grande,1588,44,Masculino,Negra,Não,0.0028252658471972403,2020
SP,São Bernardo do Campo,PT,EDUARDO COSME DE ALMEIDA CARDOSO,Grande,1581,50,Masculino,Branca,Não,0.04188634256192873,2020
SP,Franco da Rocha,PT,ERIC CLAPTON VALINI,Médio,1579,36,Masculino,Branca,Não,0.10994290488789862,2020
SC,Chapecó,PT,DEISE IMARA SCHILKE PALUDO,Médio,1578,55,Feminino,Branca,Sim,0.2039550213260954,2020
MG,Uberlândia,PT,DELFINO EURIPEDES MARQUES RODRIGUES,Grande,1577,54,Masculino,Negra,Não,0.11595588235294117,2020
CE,Morada Nova,PT,HILMAR SÉRGIO PINTO DA CUNHA,Médio,1575,52,Masculino,Negra,Sim,0.08497895759145355,2020
PA,Santarém,PT,CARLOS EDUARDO CARDOSO MARTINS,Grande,1574,57,Masculino,Negra,Sim,0.17091975241611468,2020
BA,Senhor do Bonfim,PT,LUCIA CRISTINA SOUZA CERQUEIRA,Médio,1571,48,Feminino,Negra,Sim,0.2307918319377112,2020
PA,Abaetetuba,PT,DEONILDO SENA DE VILHENA PINHEIRO,Médio,1568,39,Masculino,Branca,Não,0.27123335063137866,2020
SP,Sorocaba,PT,HAMILTON PEREIRA,Grande,1567,66,Masculino,Branca,Não,0.08646471334767974,2020
SP,Franca,PT,GILSON DONIZETE PELIZARO,Grande,1565,54,Masculino,Branca,Sim,0.28960029607698,2020
SP,São Bernardo do Campo,PT,ADMILSON LUCIO OLIVEIRA,Grande,1561,45,Masculino,Negra,Não,0.04135647105576898,2020
CE,Fortaleza,PT,FRANCISCA MARTÍR DA SILVA,Grande,1560,57,Feminino,Negra,Não,0.02775553776354417,2020
BA,São Francisco do Conde,PT,LUIS CARLOS DANTAS,Pequeno,1555,47,Masculino,Negra,Sim,0.24319674695026589,2020
RS,Caxias do Sul,PT,ROSELAINE FRIGERI,Grande,1554,57,Feminino,Branca,Não,0.08183685291484544,2020
SP,São José dos Campos,PT,CARLOS ALBERTO FERNANDES PINTO,Grande,1545,54,Masculino,Branca,Não,0.07322969001801119,2020
SE,Aracaju,PT,JEFFERSON FERREIRA LIMA,Grande,1543,33,Masculino,Negra,Não,0.13114057453680095,2020
RS,Canoas,PT,MARIA EUNICE DIAS WOLF,Grande,1536,62,Feminino,Branca,Sim,0.14953271028037382,2020
BA,Salvador,PT,JOSÉ RICARDO MONTEIRO NASCIMENTO,Grande,1535,51,Masculino,Negra,Não,0.020282501552569335,2020
PI,Picos,PT,VALDIVIA SANTOS MARTINS SILVA,Médio,1528,52,Feminino,Branca,Sim,0.23957353402320478,2020
RN,Mossoró,PT,MARIA MARLEIDE DA CUNHA MATIAS,Médio,1528,48,Feminino,Branca,Sim,0.21698381141721101,2020
RJ,Magé,PT,ÁLVARO ALENCAR DE OLIVEIRA RODRIGUES,Médio,1527,39,Masculino,Branca,Sim,0.2735578645646722,2020
MG,São João del Rei,PT,LÍVIA GUIMARÃES CARVALHO,Médio,1525,33,Feminino,Branca,Sim,0.37907034551329855,2020
SC,São José,PT,JUMERI ZANETTI,Médio,1523,48,Feminino,Branca,Não,0.5056440903054449,2020
MG,Formiga,PT,JOICE ALVARENGA BORGES,Médio,1522,37,Feminino,Negra,Sim,0.5530523255813954,2020
RJ,Macaé,PT,MARCEL SILVANO DA SILVA SOUZA,Médio,1520,37,Masculino,Negra,Não,0.4098139660285791,2020
BA,Campo Formoso,PT,ARLIVAN CARVALHO GONÇALVES,Médio,1519,63,Masculino,Negra,Sim,0.1934785377658897,2020
PR,Guarapuava,PT,TEREZINHA DOS SANTOS DAIPRAI,Médio,1516,54,Feminino,Negra,Sim,0.27719875662826843,2020
PR,Maringá,PT,HUMBERTO BOAVENTURA DA SILVA,Grande,1512,45,Masculino,Branca,Não,0.147024504084014,2020
RS,Santa Maria,PT,HELEN MARTINS CABRAL,Grande,1511,50,Feminino,Branca,Não,0.10126667113464245,2020
CE,Mauriti,PT,ROBERTO SIMÃO DA SILVA,Pequeno,1509,41,Masculino,Negra,Sim,0.13858021856919828,2020
BA,Itabuna,PT,MANOEL CARLOS DE JESUS PORFIRIO,Médio,1500,36,Masculino,Negra,Sim,0.2626510243389949,2020
PE,Caruaru,PT,EDILSON BARBOSA DE LIMA,Grande,1498,45,Masculino,Negra,Não,0.28031437125748504,2020
SP,Diadema,PT,LILIAN APARECIDA DA SILVA CABRERA,Grande,1496,45,Feminino,Negra,Sim,0.056000598936887025,2020
SP,Campinas,PT,VERA LÚCIA RODRIGUES DE FARIA,Grande,1487,58,Feminino,Negra,Não,0.059019646755308595,2020
MG,Ipatinga,PT,MARIA CECÍLIA FERREIRA DELFINO,Médio,1484,61,Feminino,Branca,Sim,0.19335504885993485,2020
BA,Ilhéus,PT,ENILDA MENDONÇA OLIVEIRA,Médio,1480,53,Feminino,Negra,Sim,0.23056550864620656,2020
CE,Ararendá,PT,RACHEL SILVA BERNARDINO EDUARDO,Pequeno,1480,46,Feminino,Negra,Sim,0.31556503198294245,2020
PE,Petrolina,PT,MARIA CRISTINA COSTA DE CARVALHO,Grande,1478,56,Feminino,Negra,Não,0.17351490960319324,2020
PE,Caruaru,PT,DANIEL DO NASCIMENTO FINIZOLA DA CUNHA,Grande,1477,40,Masculino,Negra,Não,0.27638473053892215,2020
RS,Canoas,PT,EMILIO MILLAN NETO,Grande,1477,55,Masculino,Branca,Sim,0.14378894080996885,2020
SE,Aracaju,PT,ADELMO MENESES SANTOS,Grande,1476,57,Masculino,Negra,Não,0.12544620091789904,2020
PE,Recife,PT,FELIPE CURI PEREIRA DA SILVA,Grande,1475,40,Masculino,Branca,Não,0.03103629668595476,2020
GO,Anápolis,PT,MARCOS ANTONIO DE CARVALHO ROSA,Grande,1473,32,Masculino,Negra,Sim,0.15474314528837063,2020
BA,Salvador,PT,ANTÔNIO CARLOS SILVA SANTOS,Grande,1470,54,Masculino,Negra,Não,0.019423633408649464,2020
PI,Campo Maior,PT,MARIA DA CONCEIÇÃO PINHEIRO GOMES LIMA,Pequeno,1468,60,Feminino,Negra,Sim,0.5332364693062114,2020
SP,Osasco,PT,MARIA APARECIDA DA CUNHA SANCHES,Grande,1468,64,Feminino,Branca,Não,0.10028007377553111,2020
BA,Salvador,PT,AILTON DOS SANTOS FERREIRA,Grande,1467,62,Masculino,Negra,Não,0.019383993340468544,2020
BA,Feira de Santana,PT,ADRIANO RAIMUNDO CERQUEIRA COSTA,Grande,1466,39,Masculino,Negra,Não,0.07636609886961504,2020
BA,Vitória da Conquista,PT,EDILTON OLIVEIRA SOARES,Grande,1466,60,Masculino,Negra,Não,0.0736128546321868,2020
CE,Mauriti,PT,MARIA EVÂNIA SOUSA FURTADO,Pequeno,1461,37,Feminino,Negra,Sim,0.13417210028469098,2020
PA,Marabá,PT,MARCELO ALVES DOS SANTOS,Médio,1454,40,Masculino,Negra,Sim,0.18795243019648397,2020
RN,Mossoró,PT,GLISIANY PLUVIA DE OLIVEIRA,Médio,1453,32,Feminino,Negra,Não,0.20633342800340812,2020
BA,Itabuna,PT,DIEGO PITANGA DOS SANTOS,Médio,1450,32,Masculino,Negra,Não,0.25389599019436176,2020
CE,Crato,PT,PEDRO NETO LOBO SOARES,Médio,1442,46,Masculino,Negra,Sim,0.19260050754641378,2020
BA,Juazeiro,PT,LUCIANO SIQUEIRA SANTOS,Médio,1439,33,Masculino,Negra,Sim,0.14054106846371717,2020
MG,Belo Horizonte,PT,WILLIAM DOS SANTOS,Grande,1439,55,Masculino,Negra,Não,0.035927396200034954,2020
SP,Santo André,PT,FRANCISCO DUARTE DE LIMA,Grande,1438,56,Masculino,Branca,Não,0.08031276179838034,2020
RR,Boa Vista,PT,PAULO PEREIRA MOTA,Grande,1431,42,Masculino,Negra,Não,0.3393407635760019,2020
BA,Campo Alegre de Lourdes,PT,MARUZINHO DOS PASSOS,Pequeno,1425,43,Masculino,Negra,Sim,0.2864897466827503,2020
BA,Campo Formoso,PT,WOLNEI BORGES DE LIMA,Médio,1417,45,Masculino,Negra,Sim,0.18048656222137308,2020
BA,Juazeiro,PT,JUSTINIANO FELIX DOS SANTOS FILHO,Médio,1411,42,Masculino,Negra,Não,0.13780642640882898,2020
CE,Morada Nova,PT,CLAUDIO ROBERTO CHAVES DA SILVA,Médio,1406,45,Masculino,Branca,Sim,0.0758605805546563,2020
RJ,Maricá,PT,MARCOS RIBEIRO MARTINS,Médio,1405,58,Masculino,Branca,Não,0.0794908062234795,2020
MG,Ribeirão das Neves,PT,VICENTE MENDONÇA DA COSTA,Grande,1404,54,Masculino,Branca,Não,0.17178514621314084,2020
MA,São Luís,PT,CREUSAMAR DE PINHO,Grande,1400,53,Feminino,Negra,Não,0.10267693436010268,2020
RS,Canoas,PT,VANIR TERESINHA DOS SANTOS PIOVESAN,Grande,1398,49,Feminino,Branca,Não,0.1360981308411215,2020
CE,Limoeiro do Norte,PT,MARCIO MICHAEL DO NASCIMENTO FARIAS,Médio,1396,29,Masculino,Negra,Sim,0.536510376633359,2020
PA,Parauapebas,PT,ISRAEL PEREIRA BARROS,Médio,1395,48,Masculino,Negra,Sim,0.2545155993431856,2020
RJ,Rio de Janeiro,PT,PAULO CESAR ALLEVATO ESPÍRITO SANTO,Grande,1395,40,Masculino,Branca,Não,0.011587052403378933,2020
RJ,São Gonçalo,PT,RICARDO CRESPO DE ARAUJO,Grande,1394,50,Masculino,Branca,Não,0.07155322862129145,2020
SP,Santa Bárbara d'Oeste,PT,ANTONIO PEREIRA,Médio,1392,70,Masculino,Negra,Não,0.48232848232848236,2020
MG,Visconde do Rio Branco,PT,GUILHERME GUIMARÃES DE AZEVEDO,Pequeno,1391,32,Masculino,Branca,Sim,0.33357314148681055,2020
RN,Natal,PT,YARA VITORIA DOS SANTOS COSTA,Grande,1389,24,Feminino,Negra,Não,0.05717225766618646,2020
SP,São Paulo,PT,MARILANDIA FRAZÃO DE ESPINOSA,Grande,1389,76,Feminino,Negra,Não,0.0024712180489653442,2020
AL,Maceió,PT,JOSE ROBERTO MENDES DO AMARAL,Grande,1385,63,Masculino,Branca,Não,0.1252600162792801,2020
MA,Imperatriz,PT,JONAS ALVES DOS REIS DIAS,Médio,1383,41,Masculino,Negra,Não,0.2701699550693495,2020
PA,Abaetetuba,PT,JOSENILDO RODRIGUES DE VILHENA,Médio,1381,48,Masculino,Branca,Não,0.2388860058813354,2020
RS,Novo Hamburgo,PT,NILSON TORRIANO,Médio,1380,47,Masculino,Negra,Não,0.15918791094705273,2020
CE,Morada Nova,PT,FRANCISCA AURÍLIA MARTINS,Médio,1378,46,Feminino,Sem informação,Sim,0.07434984353080824,2020
MG,Contagem,PT,MONIQUE NAJARA APARECIDA PACHECO,Grande,1378,35,Feminino,Negra,Não,0.10394508561514672,2020
BA,São Francisco do Conde,PT,LUIS ALBERTO SANTANA CRUZ,Pequeno,1377,33,Masculino,Negra,Sim,0.2153581482639975,2020
SP,Ribeirão Preto,PT,PERLA CAROLINA LEAL SILVA MÜLLER,Grande,1377,44,Feminino,Branca,Não,0.09329268292682927,2020
RJ,Belford Roxo,PT,JORGE SOARES BRAGA,Grande,1371,62,Masculino,Negra,Não,0.1282747005988024,2020
SP,Bauru,PT,ESTELA ALEXANDRE ALMAGRO,Grande,1371,49,Feminino,Negra,Sim,0.2361350327247675,2020
BA,Camaçari,PT,TAGNER OLIVEIRA CERQUEIRA,Médio,1369,33,Masculino,Branca,Sim,0.12131147540983607,2020
RS,Caxias do Sul,PT,ALFREDO VITORIO TATTO,Grande,1369,59,Masculino,Branca,Não,0.07209437042498289,2020
PI,Parnaíba,PT,MARIA DE FÁTIMA CARMINO PEREIRA,Médio,1366,55,Feminino,Negra,Sim,0.2940796555435953,2020
SP,Santos,PT,FRANCISCO JOSE NOGUEIRA DA SILVA,Grande,1366,48,Masculino,Negra,Sim,0.10915774332747323,2020
RJ,Belford Roxo,PT,LUIS FILIPPE DE JESUS DA SILVA,Grande,1363,37,Masculino,Negra,Não,0.12752619760479042,2020
PE,Paulista,PT,FLAVIA HELLEN DE OLIVEIRA GOMES,Grande,1361,27,Feminino,Negra,Sim,0.21252342286071205,2020
PI,Oeiras,PT,GILMAR RODRIGUES FONTES,Pequeno,1360,35,Masculino,Negra,Sim,0.315033588139912,2020
RJ,Belford Roxo,PT,WALTAIR MARQUES DE OLIVEIRA FILHO,Grande,1360,61,Masculino,Branca,Não,0.12724550898203593,2020
MA,São Luís,PT,JOÃO JORGE GUIMARÃES DE OLIVEIRA,Grande,1359,55,Masculino,Branca,Não,0.09966996699669967,2020
PE,Surubim,PT,IVETE RAMOS DA SILVA PEREIRA,Médio,1354,46,Feminino,Negra,Sim,0.5881841876629018,2020
SP,Ribeirão Preto,PT,JORGE EDUARDO PARADA HURTADO,Grande,1350,71,Masculino,Branca,Não,0.09146341463414634,2020
PA,Cametá,PT,BENEDITO SIQUEIRA NUNES,Médio,1349,49,Masculino,Negra,Sim,0.0977536231884058,2020
SP,Limeira,PT,ISABELLY MARIA DE CARVALHO,Grande,1349,33,Feminino,Branca,Sim,0.32326863167984665,2020
PA,Parauapebas,PT,SUELY GUILHERME DE SOUZA VIEIRA,Médio,1346,42,Feminino,Negra,Não,0.2455756248859697,2020
RS,Esteio,PT,GILMAR ANTÔNIO RINALDI,Médio,1345,54,Masculino,Branca,Sim,0.2107820090894844,2020
RS,São Leopoldo,PT,MARCEL MARTINS FRISON,Médio,1344,57,Masculino,Branca,Sim,0.10265811182401467,2020
SC,Florianópolis,PT,CARLOS EDUARDO DE SOUZA,Grande,1341,41,Masculino,Branca,Não,0.11349978840457046,2020
SC,Florianópolis,PT,RICARDO BARATIERI,Grande,1341,68,Masculino,Branca,Não,0.11349978840457046,2020
PE,Recife,PT,HENRIQUE DE OLIVEIRA LIMA,Grande,1340,35,Masculino,Negra,Não,0.02819568648079958,2020
SP,Guarujá,PT,ARIANI DA SILVA PAZ,Grande,1335,31,Feminino,Branca,Não,0.12249954120022022,2020
BA,Sento Sé,PT,JULLIANO AFONSO DOS SANTOS CARVALHO,Pequeno,1334,26,Masculino,Negra,Sim,0.33909506863243516,2020
PE,Paulista,PT,JOSE IVANILDO CONCEICAO COSTA,Grande,1334,50,Masculino,Negra,Não,0.20830730793254215,2020
MG,Contagem,PT,JOSÉ DE SOUZA LIMA FILHO,Grande,1331,55,Masculino,Branca,Não,0.10039978879082749,2020
RS,São Luiz Gonzaga,PT,ANA CLARA BRUM DE BARROS,Pequeno,1330,54,Feminino,Negra,Sim,0.5151045701006971,2020
ES,Aracruz,PT,VILSON BENEDITO DE OLIVEIRA,Médio,1325,42,Masculino,Indígena,Sim,0.5971158179360072,2020
SP,Osasco,PT,ALEXANDRE BREVIGLIERI ALVES CASTILHO,Grande,1325,52,Masculino,Branca,Não,0.09051164697042148,2020
RJ,São Gonçalo,PT,GESIEL DE OLIVEIRA LESSA,Grande,1320,44,Masculino,Branca,Não,0.06775485063135202,2020
RS,Santa Cruz do Sul,PT,ALBERTO JOÃO HECK,Médio,1320,54,Masculino,Branca,Sim,0.4225352112676056,2020
PA,Bragança,PT,GLEIDSON CÉSAR MIRANDA SILVA,Médio,1315,43,Masculino,Negra,Sim,0.34541633832413976,2020
RS,Gravataí,PT,VITALINA CONCEIÇÃO MARQUES GONÇALVES,Médio,1312,51,Feminino,Branca,Não,0.39257929383602636,2020
RS,Passo Fundo,PT,EVA VALÉRIA LORENZATO,Médio,1310,47,Feminino,Branca,Sim,0.3028201571890892,2020
CE,Barbalha,PT,ODAIR JOSE DE MATOS,Médio,1305,47,Masculino,Negra,Sim,0.29365436543654366,2020
BA,Remanso,PT,ALAIR RODRIGUES PAES LANDIM,Pequeno,1304,43,Masculino,Negra,Sim,0.43802485723883106,2020
SP,Guarulhos,PT,ZELÍDIO BARBOSA  LIMA,Grande,1301,42,Masculino,Negra,Não,0.028518818913172143,2020
RS,Gramado,PT,DANIEL FERNANDO KOEHLER,Pequeno,1298,41,Masculino,Branca,Sim,0.680650235972732,2020
RJ,São Gonçalo,PT,DALVA GOMES DO NASCIMENTO SILVA,Grande,1297,61,Feminino,Negra,Não,0.06657427368853301,2020
SP,São Carlos,PT,RAQUEL AUXILIADORA DOS SANTOS,Médio,1292,37,Feminino,Branca,Sim,0.2043657070547295,2020
RS,Porto Alegre,PT,PAULO ADALBERTO ALVES FERREIRA,Grande,1290,61,Masculino,Branca,Não,0.024038013602906923,2020
CE,Fortaleza,PT,DAVID BARROS ARAÚJO,Grande,1285,37,Masculino,Branca,Não,0.022862734632150165,2020
SP,Diadema,PT,ANTONIO RODRIGUES,Grande,1285,65,Masculino,Branca,Não,0.04810211873923785,2020
SP,Carapicuíba,PT,BRUNO MARINO MARIANO FERNANDES,Grande,1282,25,Masculino,Negra,Sim,0.11689614297437768,2020
MG,Santa Luzia,PT,SUZANE DUARTE ALMADA,Médio,1281,46,Feminino,Negra,Não,0.5019592476489029,2020
RS,Rio Grande,PT,ROVAM SIMÕES GONÇALVES DE CASTRO,Médio,1281,36,Masculino,Negra,Sim,0.1001563721657545,2020
BA,Lauro de Freitas,PT,ROSENAIDE CARVALHO DE BRITO,Médio,1277,55,Feminino,Negra,Sim,0.12170018107309635,2020
