SG_UF,Município,SG_PARTIDO,NM_CANDIDATO,porte_municipio,votos_nominais,NR_IDADE_DATA_POSSE,DS_GENERO,DS_COR_RACA,eleito,percentual,ano
SP,Santa Isabel,PT,CLEIDE GUIMARÃES PIRES DE ALMEIDA,Médio,22,63,Feminino,Branca,Não,0.04119850187265917,2016
SP,Sete Barras,PT,ROSILEIDE NOGUEIRA GAMA,Pequeno,22,51,Feminino,Negra,Não,0.039285714285714285,2016
SP,Suzanápolis,PT,CLAUDINY PINHEIRO,Pequeno,22,46,Masculino,Branca,Não,0.054187192118226604,2016
SP,Suzanápolis,PT,JERONIMO MANOEL DE SOUZA,Pequeno,22,71,Masculino,Branca,Não,0.054187192118226604,2016
TO,Barrolândia,PT,JOSÉ MARQUES DE SOUZA FILHO,Pequeno,22,61,Masculino,Negra,Não,1,2016
TO,Caseara,PT,FRANCISCO ALVES DA SILVA,Pequeno,22,52,Masculino,Negra,Não,0.05432098765432099,2016
TO,Monte do Carmo,PT,LUCIRENE RODRIGUES CORREIA,Pequeno,22,47,Feminino,Branca,Não,0.22916666666666666,2016
TO,Rio da Conceição,PT,IRAILDES BARBOSA DA CONCEICAO,Pequeno,22,31,Feminino,Negra,Não,0.04772234273318872,2016
TO,São Sebastião do Tocantins,PT,LINDOMAR RODRIGUES SARAIVA,Pequeno,22,50,Masculino,Negra,Não,0.15172413793103448,2016
AC,Porto Acre,PT,MARIA BRIGIDA BEZERRA DE ARAUJO,Pequeno,21,40,Feminino,Negra,Não,0.02346368715083799,2016
AL,Água Branca,PT,ANDREA PEREIRA DE LIMA,Pequeno,21,18,Feminino,Negra,Não,0.3387096774193548,2016
AL,Porto Calvo,PT,ANTÔNIO JOSÉ DA SILVA FILHO,Pequeno,21,42,Masculino,Negra,Não,0.20192307692307693,2016
AL,Teotônio Vilela,PT,JOSE JAILSON FERREIRA DOS SANTOS,Pequeno,21,36,Masculino,Negra,Não,0.4772727272727273,2016
AM,Apuí,PT,HORONITA VIDAL MATTOS,Pequeno,21,51,Feminino,Negra,Não,0.08974358974358974,2016
AM,Barcelos,PT,DELMO DE ALMEIDA MONTEIRO,Pequeno,21,52,Masculino,Negra,Não,0.08571428571428572,2016
AM,Maués,PT,EDINEIDE DE ALMEIDA GOMES,Médio,21,33,Feminino,Negra,Não,0.0109204368174727,2016
AM,São Paulo de Olivença,PT,MAIRA ALVAN PACAIO,Pequeno,21,28,Feminino,Indígena,Não,0.015825169555388093,2016
AP,Cutias,PT,ALMIR DOS REIS JONAS,Pequeno,21,47,Masculino,Negra,Não,0.0967741935483871,2016
AP,Cutias,PT,RAFAEL CLAUDIO OLIVEIRA DE JESUS,Pequeno,21,27,Masculino,Negra,Não,0.0967741935483871,2016
BA,Acajutiba,PT,MARIA EMÍLIA SANTOS DE CARVALHO,Pequeno,21,41,Feminino,Negra,Não,0.1810344827586207,2016
BA,Belo Campo,PT,ARLINDO CARNEIRO DA ROCHA,Pequeno,21,77,Masculino,Negra,Não,0.05412371134020619,2016
BA,Canavieiras,PT,NOÉ RODRIGUES DOS SANTOS,Pequeno,21,51,Masculino,Negra,Não,0.0546875,2016
BA,Coração de Maria,PT,ANTONIO CERQUEIRA DE JESUS,Pequeno,21,56,Masculino,Negra,Não,0.04861111111111111,2016
BA,Guanambi,PT,MARIA DOLORES NOGUEIRA DE SOUZA,Médio,21,53,Feminino,Negra,Não,0.010043041606886656,2016
BA,Serra Dourada,PT,ZELIA MARIA DA SILVA,Pequeno,21,49,Feminino,Branca,Não,0.006607929515418502,2016
CE,Acaraú,PT,FRANCISCO DAS CHAGAS RIBEIRO,Médio,21,45,Masculino,Negra,Não,0.004523912106850495,2016
CE,Fortaleza,PT,FABIANA FRANCISCA DE JESUS CARVALHO,Grande,21,28,Feminino,Branca,Não,5.855617209937819e-4,2016
CE,Iguatu,PT,FRANCISCO  DE ASSIS DE ARAUJO COSTA,Médio,21,48,Masculino,Branca,Não,0.011904761904761904,2016
CE,Limoeiro do Norte,PT,FRANCISCO VALDECI CARNEIRO DA SILVA,Médio,21,37,Masculino,Branca,Não,0.013962765957446808,2016
CE,Meruoca,PT,JOSE ROBERTO GERTRUDES MONTE,Pequeno,21,46,Masculino,Negra,Não,0.014344262295081968,2016
CE,Saboeiro,PT,FRANCISCO JÚLIO LIMA DE SOUSA,Pequeno,21,29,Masculino,Negra,Não,0.09722222222222222,2016
CE,Saboeiro,PT,MARIA DALIA BARBOSA BEZERRA,Pequeno,21,51,Feminino,Branca,Não,0.09722222222222222,2016
CE,Santa Quitéria,PT,ANTONIO EVAILTON BARBOSA,Pequeno,21,27,Masculino,Negra,Não,0.03529411764705882,2016
CE,São João do Jaguaribe,PT,AUGUSTO LIMA NUNES,Pequeno,21,77,Masculino,Branca,Não,0.03535353535353535,2016
ES,Anchieta,PT,CRISTIANO VASCONCELLOS DE SÁ,Pequeno,21,39,Masculino,Branca,Não,0.04251012145748988,2016
ES,Guarapari,PT,IASMINA TRISTAO,Médio,21,43,Feminino,Branca,Não,0.015521064301552107,2016
MA,Pio XII,PT,NILSON JOSE FALCAO DA SILVA,Pequeno,21,50,Masculino,Negra,Não,0.031203566121842496,2016
MA,São Luís,PT,ANTONIO CARLOS BARRETO DA SILVA,Grande,21,44,Masculino,Negra,Não,0.0019487750556792874,2016
MA,Sítio Novo,PT,ARISTIDES SILVA DE SOUSA,Pequeno,21,27,Masculino,Negra,Não,0.17647058823529413,2016
MA,Vargem Grande,PT,MARILIR RAMOS FARIAS,Médio,21,33,Feminino,Negra,Não,0.03482587064676617,2016
MG,Além Paraíba,PT,JUSSARA FRANCO,Pequeno,21,53,Feminino,Negra,Não,0.024793388429752067,2016
MG,Alto Rio Doce,PT,ROSALVA DE JESUS RODRIGUES,Pequeno,21,28,Feminino,Negra,Não,0.03255813953488372,2016
MG,Araguari,PT,MARIA ABADIA DOS SANTOS,Médio,21,63,Feminino,Branca,Não,0.010169491525423728,2016
MG,Araguari,PT,UILTON DA SILVA PEREIRA,Médio,21,39,Masculino,Negra,Não,0.010169491525423728,2016
MG,Bandeira do Sul,PT,MARIA RITA DA SILVA,Pequeno,21,39,Feminino,Branca,Não,0.38181818181818183,2016
MG,Berilo,PT,ANDRE CANDIDO TEIXEIRA,Pequeno,21,54,Masculino,Negra,Não,0.04827586206896552,2016
MG,Bom Sucesso,PT,NILTON SANTOS,Pequeno,21,58,Masculino,Branca,Não,0.014256619144602852,2016
MG,Candeias,PT,CLAUDIA APARECIDA DOS SANTOS,Pequeno,21,41,Feminino,Branca,Não,0.0525,2016
MG,Carlos Chagas,PT,PEDRO SILVA SANTOS,Pequeno,21,47,Masculino,Negra,Não,0.04468085106382979,2016
MG,Carmo do Cajuru,PT,OSMAR BORGES DA FONSECA,Pequeno,21,36,Masculino,Branca,Não,0.01151947339550192,2016
MG,Catas Altas,PT,MARCIO LUIZ DE BARROS,Pequeno,21,39,Masculino,Negra,Não,0.14383561643835616,2016
MG,Coluna,PT,REINALDO BRAZ,Pequeno,21,50,Masculino,Negra,Não,0.027777777777777776,2016
MG,Divino,PT,ILKA LOPES OLIVEIRA,Pequeno,21,57,Feminino,Branca,Não,0.005060240963855421,2016
MG,Divino,PT,LUZIA ROSA EDUARDO,Pequeno,21,51,Feminino,Branca,Não,0.005060240963855421,2016
MG,Divinópolis,PT,DORACY TELES TEIXEIRA DE CASTRO,Médio,21,56,Feminino,Branca,Não,0.008393285371702638,2016
MG,Dores do Indaiá,PT,EDMILSON SANTOS,Pequeno,21,46,Masculino,Branca,Não,1,2016
MG,Fruta de Leite,PT,GILBERTO JOSE CARDOSO,Pequeno,21,33,Masculino,Negra,Não,0.027851458885941646,2016
MG,Glaucilândia,PT,NEIDE RODRIGUES BARBOSA,Pequeno,21,42,Feminino,Negra,Não,0.16153846153846155,2016
MG,Guarará,PT,NADILENE DA SILVA,Pequeno,21,34,Feminino,Branca,Não,0.061046511627906974,2016
MG,Ibituruna,PT,REGINALDO APARECIDO DOS SANTOS,Pequeno,21,45,Masculino,Branca,Não,0.42857142857142855,2016
MG,Igarapé,PT,PAULO SERGIO SOARES,Pequeno,21,43,Masculino,Negra,Não,0.06287425149700598,2016
MG,Igaratinga,PT,UEDERSON JULIO DA SILVA,Pequeno,21,36,Masculino,Branca,Não,0.026923076923076925,2016
MG,Inhaúma,PT,HERNANDO GONÇALVES DE OLIVEIRA,Pequeno,21,26,Masculino,Negra,Não,0.04941176470588235,2016
MG,Itanhomi,PT,MARILEDE MARIA MARTINS,Pequeno,21,57,Feminino,Branca,Não,0.011938601478112564,2016
MG,Itaobim,PT,CARMEN TEREZINHA RAFAEL SILVA,Pequeno,21,57,Feminino,Branca,Não,0.028925619834710745,2016
MG,Jacuí,PT,RAFAEL BAHIA DA SILVA,Pequeno,21,40,Masculino,Negra,Não,0.19626168224299065,2016
MG,Luisburgo,PT,RUTH DO CARMO MOREIRA,Pequeno,21,61,Feminino,Negra,Não,0.5,2016
MG,Mantena,PT,TEREZINHA ONORATA DE JESUS,Pequeno,21,69,Feminino,Negra,Não,0.029085872576177285,2016
MG,Matutina,PT,EUDINEIA MARIA MARTINS,Pequeno,21,31,Feminino,Negra,Não,1,2016
MG,Muriaé,PT,DORVALINO ANTUNES DE SIQUEIRA,Médio,21,46,Masculino,Branca,Não,0.009134406263592866,2016
MG,Nova Porteirinha,PT,EDINALZA BORGES DA SILVA,Pequeno,21,51,Feminino,Branca,Não,0.1242603550295858,2016
MG,Patos de Minas,PT,JOAO LUIZ DE FATIMA FERREIRA,Médio,21,58,Masculino,Negra,Não,0.004764065335753176,2016
MG,Piedade dos Gerais,PT,LARAZINA CECILIA DANIEL RIBEIRO,Pequeno,21,42,Feminino,Negra,Não,0.056910569105691054,2016
MG,Prudente de Morais,PT,VALTER GONÇALVES DE ARAÚJO,Pequeno,21,48,Masculino,Negra,Não,0.028688524590163935,2016
MG,Resende Costa,PT,MARINA APARECIDA DELGADO,Pequeno,21,55,Feminino,Negra,Não,0.012589928057553957,2016
MG,Ribeirão das Neves,PT,ARLEM LUIZ DA COSTA,Grande,21,38,Masculino,Branca,Não,0.002561287961946579,2016
MG,Ritápolis,PT,ADRIANO BATISTA DA SILVA,Pequeno,21,31,Masculino,Negra,Não,0.07865168539325842,2016
MG,Santa Bárbara,PT,JOSÉ CUSTÓDIO DO NASCIMENTO DOS SANTOS,Pequeno,21,51,Masculino,Negra,Não,0.6176470588235294,2016
MG,São João da Lagoa,PT,CARLOS ROBERTO LOPES SILVA,Pequeno,21,42,Masculino,Negra,Não,0.10294117647058823,2016
MG,São Tomé das Letras,PT,FRANCISCO MARTINS DE CASTRO,Pequeno,21,52,Masculino,Branca,Não,0.03471074380165289,2016
MG,Senador Modestino Gonçalves,PT,MATEUS SANTOS GUEDES,Pequeno,21,31,Masculino,Negra,Não,0.08108108108108109,2016
MG,Toledo,PT,JOAO PAULO LEONARDI,Pequeno,21,26,Masculino,Branca,Não,0.15441176470588236,2016
MG,Tupaciguara,PT,ANSELMO MARTINS,Pequeno,21,57,Masculino,Branca,Não,0.09905660377358491,2016
MG,Ubá,PT,ADRIANO LUIS DE ANDRADE,Médio,21,43,Masculino,Branca,Não,0.00470640968175706,2016
MS,Caracol,PT,CARMERINA RAMONA SENTURION COLLARES,Pequeno,21,57,Feminino,Branca,Não,0.0467706013363029,2016
MS,Paranhos,PT,MARIA DE LORDES VIANA PRESTES,Pequeno,21,53,Feminino,Negra,Não,0.11864406779661017,2016
MS,Sidrolândia,PT,FRANCIELE DA SILVA,Médio,21,32,Feminino,Negra,Não,0.017485428809325562,2016
MT,Alta Floresta,PT,CLAUDENICE DE LIMA,Médio,21,38,Feminino,Branca,Não,0.008396641343462616,2016
MT,Juína,PT,MARCOS ROBERTO DA SILVA,Pequeno,21,29,Masculino,Negra,Não,0.005097087378640777,2016
PA,Belterra,PT,MARCELO DE LIMA RIBEIRO,Pequeno,21,37,Masculino,Negra,Não,0.009178321678321678,2016
PA,Conceição do Araguaia,PT,JOSÉ AHGAMENON RIBEIRO LIMA,Pequeno,21,58,Masculino,Negra,Não,0.008924776880577986,2016
PA,Jacundá,PT,JOSÉ TOMAZ DOMINGOS,Médio,21,64,Masculino,Negra,Não,0.005828476269775187,2016
PA,Muaná,PT,CHARLY DE BORJA SOARES PINHEIRO,Pequeno,21,35,Masculino,Negra,Não,0.01337579617834395,2016
PA,Ourilândia do Norte,PT,MARIA DAS GRAÇAS CORREIA,Pequeno,21,56,Feminino,Negra,Não,0.02880658436213992,2016
PA,Ponta de Pedras,PT,ALUIZIO MONTEIRO DINIZ JUNIOR,Pequeno,21,47,Masculino,Negra,Não,0.19444444444444445,2016
PA,Rurópolis,PT,VERONICA DO NASCIMENTO MEURER,Médio,21,45,Feminino,Branca,Não,0.014046822742474917,2016
PA,Santarém,PT,VALDIR BATISTA DA SILVA,Grande,21,59,Masculino,Negra,Não,0.0038057267125770206,2016
PB,São José do Bonfim,PT,FABIANA KARLA FERREIRA DA SILVA,Pequeno,21,29,Feminino,Branca,Não,0.2413793103448276,2016
PI,Barro Duro,PT,ELIZABETE ALVES PEREIRA,Pequeno,21,56,Feminino,Negra,Não,0.0660377358490566,2016
PR,Antonina,PT,GILSON RODRIGUES,Pequeno,21,59,Masculino,Branca,Não,0.08171206225680934,2016
PR,Centenário do Sul,PT,MARCOS MOREIRA DAMASCO,Pequeno,21,41,Masculino,Negra,Não,0.04827586206896552,2016
